Item1.Item1.Item1.Item1,Item1.Item1.Item1.Item2,Item1.Item1.Item2,Item1.Item2,Item2
4253878.273024,2,0.006087514,4.573263,0.166731420904398
4253878.274016,2,0.006252929,4.570745,0.165414996445179
4253878.275008,2,0.006416845,4.574522,0.163916032761335
4253878.276032,2,0.006578438,4.569487,0.161593314260244
4253878.277024,2,0.006736726,4.570745,0.158287119120359
4253878.278016,2,0.006890361,4.569487,0.153635162860155
4253878.279008,2,0.007037341,4.573263,0.146979931741953
4253878.280032,2,0.00717571,4.570745,0.138368923217058
4253878.281024,2,0.007304213,4.570745,0.128503423184156
4253878.282016,2,0.007421925,4.573263,0.1177117228508
4253878.283008,2,0.0075279,4.57578,0.105975195765495
4253878.284032,2,0.007621941,4.570745,0.0940407626330853
4253878.285024,2,0.00770476,4.572004,0.0828192569315434
4253878.286016,2,0.007776718,4.577039,0.0719581730663776
4253878.287008,2,0.007837851,4.573263,0.0611324794590473
4253878.288032,2,0.007889084,4.570745,0.0512329861521721
4253878.289024,2,0.00793152,4.57578,0.0424366444349289
4253878.290016,2,0.007965441,4.570745,0.033920630812645
4253878.291008,2,0.007991023,4.573263,0.0255824998021126
4253878.292032,2,0.008008449,4.570745,0.0174259766936302
4253878.293024,2,0.008017477,4.573263,0.00902730971574783
4253878.294016,2,0.008017685,4.572004,0.000208616256713867
4253878.295008,2,0.008008818,4.573263,-0.00886712223291397
4253878.296032,2,0.00799088,4.57578,-0.0179382041096687
4253878.297024,2,0.007964334,4.572004,-0.0265464186668396
4253878.298016,2,0.007930175,4.573263,-0.0341581180691719
4253878.2984,2,0.007889246,4.573263,-0.040929764509201
4253878.299008,2,0.007889246,4.572004,-0.040929764509201
4253878.300032,2,0.007841799,4.570745,-0.0474462285637856
4253878.301024,2,0.007787658,4.570745,-0.0541410408914089
4253878.302016,2,0.007726138,4.572004,-0.061520840972662
4253878.303008,2,0.007656297,4.570745,-0.069840345531702
4253878.304032,2,0.007577401,4.572004,-0.0788960605859756
4253878.305024,2,0.007488905,4.570745,-0.0884965993463993
4253878.306016,2,0.007390331,4.570745,-0.0985730439424515
4253878.307008,2,0.007281166,4.569487,-0.109165906906128
4253878.308032,2,0.007160636,4.569487,-0.120529439300299
4253878.309024,2,0.007027631,4.568228,-0.13300497084856
4253878.310016,2,0.006880727,4.570745,-0.146904494613409
4253878.311008,2,0.006718429,4.570745,-0.162297859787941
4253878.312032,2,0.00653973,4.569487,-0.178698915988207
4253878.313024,2,0.006344181,4.572004,-0.19554840400815
4253878.314016,2,0.006131534,4.572004,-0.212647952139378
4253878.315008,2,0.005901936,4.570745,-0.229597557336092
4253878.316032,2,0.005656021,4.573263,-0.245914794504642
4253878.317024,2,0.00539454,4.570745,-0.261480920016766
4253878.318016,2,0.005118354,4.574522,-0.276186503469944
4253878.319008,2,0.004828532,4.573263,-0.289821531623602
4253878.320032,2,0.004526554,4.57578,-0.301978550851345
4253878.321024,2,0.004214489,4.574522,-0.312064308673143
4253878.322016,2,0.003894845,4.573263,-0.319643877446651
4253878.323008,2,0.003570093,4.573263,-0.324752414599061
4253878.324032,2,0.003242119,4.574522,-0.327973859384656
4253878.325024,2,0.002912374,4.57578,-0.329745002090931
4253878.326016,2,0.002582551,4.574522,-0.329823698848486
4253878.327008,2,0.002254778,4.577039,-0.327772693708539
4253878.328032,2,0.001931368,4.572004,-0.323410029523075
4253878.329024,2,0.00161447,4.574522,-0.316898105666041
4253878.330016,2,0.001305532,4.573263,-0.308937509544194
4253878.331008,2,0.00100535,4.574522,-0.300182029604912
4253878.331744,2,0.0007146525,4.574522,-0.290697615128011
4253878.332032,2,0.0007146525,4.572004,-0.290697615128011
4253878.333024,2,0.0004341047,4.57578,-0.280547857983038
4253878.334016,2,0.0001642018,4.570745,-0.269902840955183
4253878.335008,2,-9.461153E-05,4.570745,-0.258813364780508
4253878.336032,2,-0.0003424828,4.573263,-0.247871284955181
4253878.337024,2,-0.0005803256,4.574522,-0.237842788919806
4253878.338016,2,-0.0008086764,4.573263,-0.228350749239326
4253878.339008,2,-0.001027178,4.570745,-0.21850154735148
4253878.340032,2,-0.001235515,4.570745,-0.208336627110839
4253878.341024,2,-0.001434279,4.570745,-0.198764144442976
4253878.342016,2,-0.001624796,4.574522,-0.190517050214112
4253878.343008,2,-0.001808199,4.570745,-0.183402909897268
4253878.344032,2,-0.001984896,4.568228,-0.176697736606002
4253878.345024,2,-0.002155495,4.569487,-0.170598272234201
4253878.346016,2,-0.002321757,4.569487,-0.166262034326792
4253878.347008,2,-0.002485973,4.570745,-0.164216151461005
4253878.348032,2,-0.002650046,4.572004,-0.164073426276445
4253878.349024,2,-0.002815192,4.573263,-0.165145378559828
4253878.350016,2,-0.002981764,4.570745,-0.166572164744139
4253878.351008,2,-0.003149536,4.57578,-0.167772639542818
4253878.352032,2,-0.003318071,4.573263,-0.168534461408854
4253878.353024,2,-0.003486407,4.574522,-0.168335624039173
4253878.354016,2,-0.003653101,4.574522,-0.166694633662701
4253878.355008,2,-0.003816705,4.572004,-0.163604272529483
4253878.356032,2,-0.003975983,4.572004,-0.159277813509107
4253878.357024,2,-0.004130334,4.57578,-0.154350884258747
4253878.358016,2,-0.004279534,4.573263,-0.149199739098549
4253878.359008,2,-0.004422837,4.573263,-0.143303070217371
4253878.360032,2,-0.004559234,4.572004,-0.136397313326597
4253878.361024,2,-0.004688237,4.577039,-0.12900261208415
4253878.362016,2,-0.004809513,4.574522,-0.12127636000514
4253878.363008,2,-0.00492201,4.573263,-0.11249678209424
4253878.364032,2,-0.005024335,4.573263,-0.10232487693429
4253878.365024,2,-0.005115761,4.57578,-0.0914265401661396
4253878.365056,2,-0.005195966,4.57578,-0.0802050344645977
4253878.366016,2,-0.005195966,4.57578,-0.0802050344645977
4253878.367008,2,-0.005264133,4.568228,-0.068166758865118
4253878.368032,2,-0.005319534,4.570745,-0.0554011203348637
4253878.369024,2,-0.005363047,4.572004,-0.0435123220086098
4253878.370016,2,-0.005396707,4.572004,-0.0336607918143272
4253878.371008,2,-0.005422106,4.574522,-0.0253980979323387
4253878.372032,2,-0.005439975,4.573263,-0.0178697519004345
4253878.373024,2,-0.005450367,4.573263,-0.0103912316262722
4253878.374016,2,-0.005453018,4.568228,-0.00265147536993027
4253878.375008,2,-0.005448252,4.570745,0.0047655776143074
4253878.376032,2,-0.005437584,4.570745,0.0106687657535076
4253878.377024,2,-0.005423083,4.572004,0.0145011581480503
4253878.378016,2,-0.005406355,4.573263,0.0167270191013813
4253878.379008,2,-0.005388249,4.570745,0.0181067734956741
4253878.380032,2,-0.005369116,4.569487,0.0191326253116131
4253878.381024,2,-0.005349615,4.568228,0.0195009633898735
4253878.382016,2,-0.005331337,4.572004,0.0182786025106907
4253878.383008,2,-0.005316293,4.572004,0.0150431878864765
4253878.384032,2,-0.005305803,4.57578,0.0104899518191814
4253878.385024,2,-0.005299882,4.577039,0.00592134892940521
4253878.386016,2,-0.005297121,4.572004,0.00276137143373489
4253878.387008,2,-0.005295335,4.573263,0.00178581103682518
4253878.388032,2,-0.00529304,4.57578,0.00229477882385254
4253878.389024,2,-0.005289512,4.570745,0.00352784991264343
4253878.390016,2,-0.005283975,4.572004,0.00553764402866364
4253878.391008,2,-0.005276147,4.572004,0.0078277662396431
4253878.392032,2,-0.005266536,4.572004,0.00961031764745712
4253878.393024,2,-0.005255727,4.573263,0.0108093954622746
4253878.394016,2,-0.005244047,4.57578,0.0116797164082527
4253878.395008,2,-0.005231261,4.578298,0.0127861276268959
4253878.396032,2,-0.00521596,4.574522,0.015301164239645
4253878.397024,2,-0.005195759,4.572004,0.0202013179659843
4253878.398016,2,-0.005168785,4.574522,0.0269734300673008
4253878.3984,2,-0.005134519,4.574522,0.0342661514878273
4253878.399008,2,-0.005134519,4.573263,0.0342661514878273
4253878.400032,2,-0.005092931,4.573263,0.0415877439081669
4253878.401024,2,-0.00504391,4.573263,0.0490210950374603
4253878.402016,2,-0.004987483,4.570745,0.0564274378120899
4253878.403008,2,-0.004924023,4.572004,0.0634603202342987
4253878.404032,2,-0.004854442,4.570745,0.0695809721946716
4253878.405024,2,-0.00478004,4.569487,0.0744019635021687
4253878.406016,2,-0.004702365,4.570745,0.0776746310293674
4253878.407008,2,-0.004623301,4.574522,0.0790641643106937
4253878.408032,2,-0.004544384,4.568228,0.0789165496826172
4253878.409024,2,-0.004466392,4.570745,0.0779922120273113
4253878.410016,2,-0.004390373,4.574522,0.0760187394917011
4253878.411008,2,-0.004317624,4.572004,0.0727488659322262
4253878.412032,2,-0.004248474,4.570745,0.0691507011651993
4253878.413024,2,-0.004182785,4.569487,0.0656885094940662
4253878.414016,2,-0.004121188,4.574522,0.0615976750850677
4253878.415008,2,-0.00406469,4.569487,0.0564977526664734
4253878.416032,2,-0.004013782,4.578298,0.0509079545736313
4253878.417024,2,-0.003968255,4.577039,0.0455272383987904
4253878.418016,2,-0.003926598,4.572004,0.0416561961174011
4253878.419008,2,-0.00388632,4.573263,0.0402783043682575
4253878.420032,2,-0.003845866,4.572004,0.0404545571655035
4253878.421024,2,-0.00380499,4.574522,0.040875282138586
4253878.422016,2,-0.003763688,4.57578,0.0413022935390472
4253878.423008,2,-0.003721414,4.57578,0.0422743614763021
4253878.424032,2,-0.003676798,4.57578,0.0446159392595291
4253878.425024,2,-0.003628036,4.57578,0.0487617217004299
4253878.426016,2,-0.00357336,4.574522,0.0546758528798819
4253878.427008,2,-0.003511258,4.578298,0.0621017534285784
4253878.428032,2,-0.003440351,4.574522,0.0709069427102804
4253878.429024,2,-0.003359062,4.578298,0.0812890939414501
4253878.430016,2,-0.003265744,4.579557,0.0933182891458273
4253878.431008,2,-0.003158472,4.570745,0.107272295281291
4253878.431744,2,-0.003035287,4.570745,0.123184639960527
4253878.432032,2,-0.003035287,4.573263,0.123184639960527
4253878.433024,2,-0.002895835,4.570745,0.139452517032623
4253878.434016,2,-0.002741574,4.570745,0.154261011630297
4253878.435008,2,-0.002574665,4.572004,0.166908605024219
4253878.436032,2,-0.002397482,4.572004,0.17718318849802
4253878.437024,2,-0.002212153,4.572004,0.185328768566251
4253878.438016,2,-0.002020359,4.572004,0.191793777048588
4253878.439008,2,-0.001823577,4.570745,0.196781824342906
4253878.440032,2,-0.00162331,4.573263,0.20026764832437
4253878.441024,2,-0.001421078,4.570745,0.202232040464878
4253878.442016,2,-0.001218199,4.572004,0.202878494746983
4253878.443008,2,-0.001015909,4.568228,0.202290248125792
4253878.444032,2,-0.0008157949,4.574522,0.200114154722542
4253878.445024,2,-0.0006196597,4.572004,0.196135137230158
4253878.446016,2,-0.0004286318,4.570745,0.191027909750119
4253878.447008,2,-0.0002432108,4.573263,0.185421027708799
4253878.448032,2,-6.407141E-05,4.570745,0.179139373358339
4253878.449024,2,0.0001080598,4.574522,0.1721311637084
4253878.450016,2,0.0002727362,4.57578,0.164676464919467
4253878.451008,2,0.0004302071,4.573263,0.15747087309137
4253878.452032,2,0.0005815833,4.578298,0.151376210851595
4253878.453024,2,0.0007283383,4.572004,0.146755017340183
4253878.454016,2,0.0008720604,4.578298,0.143722107168287
4253878.455008,2,0.001014224,4.572004,0.142163247801363
4253878.456032,2,0.001156083,4.573263,0.141859287396073
4253878.457024,2,0.001298362,4.573263,0.142278731800616
4253878.458016,2,0.001440962,4.570745,0.142600038088858
4253878.459008,2,0.00158335,4.577039,0.142388395033777
4253878.460032,2,0.001725025,4.574522,0.141675234772265
4253878.461024,2,0.001866277,4.572004,0.141252065077424
4253878.462016,2,0.002007911,4.573263,0.141634023748338
4253878.463008,2,0.002150015,4.574522,0.142103526741266
4253878.464032,2,0.002292225,4.574522,0.142210396006703
4253878.465024,2,0.002434634,4.573263,0.142408534884453
4253878.465056,2,0.002577642,4.573263,0.143008539453149
4253878.466016,2,0.002577642,4.574522,0.143008539453149
4253878.467008,2,0.002721506,4.570745,0.14386372640729
4253878.468032,2,0.002866127,4.572004,0.144620425999165
4253878.469024,2,0.003010751,4.573263,0.144624384120107
4253878.470016,2,0.00315424,4.57578,0.143488869071007
4253878.471008,2,0.003296075,4.570745,0.141835073009133
4253878.472032,2,0.003436424,4.572004,0.140349147841334
4253878.473024,2,0.003575006,4.572004,0.138581497594714
4253878.474016,2,0.003710796,4.578298,0.135790323838592
4253878.475008,2,0.00384328,4.568228,0.13248436152935
4253878.476032,2,0.003972853,4.570745,0.129572348669171
4253878.477024,2,0.004099119,4.573263,0.12626638635993
4253878.478016,2,0.004220523,4.569487,0.121403951197863
4253878.479008,2,0.004335735,4.568228,0.115212518721819
4253878.480032,2,0.004443319,4.568228,0.107583589851856
4253878.481024,2,0.004540869,4.57578,0.0975495204329491
4253878.482016,2,0.004626177,4.572004,0.0853086821734905
4253878.483008,2,0.004698747,4.57578,0.0725695863366127
4253878.484032,2,0.004759449,4.570745,0.0607017427682877
4253878.485024,2,0.004809337,4.572004,0.0498881563544273
4253878.486016,2,0.004848873,4.573263,0.039536040276289
4253878.487008,2,0.004877968,4.573263,0.0290949828922749
4253878.488032,2,0.004896784,4.579557,0.0188164412975311
4253878.489024,2,0.004906476,4.578298,0.00969134271144867
4253878.490016,2,0.004909765,4.573263,0.00328943133354187
4253878.491008,2,0.004910064,4.573263,0.000298954546451569
4253878.492032,2,0.004909458,4.573263,-0.000606290996074677
4253878.493024,2,0.004908471,4.573263,-0.000986270606517792
4253878.494016,2,0.00490716,4.577039,-0.0013117678463459
4253878.495008,2,0.004905898,4.574522,-0.00126147642731667
4253878.496032,2,0.004905797,4.572004,-0.000101048499345779
4253878.497024,2,0.00490799,4.574522,0.00219279900193214
4253878.498016,2,0.004912762,4.577039,0.00477209687232971
4253878.4984,2,0.00492037,4.577039,0.00760843977332115
4253878.499008,2,0.00492037,4.570745,0.00760843977332115
4253878.500032,2,0.00493159,4.570745,0.0112191773951054
4253878.501024,2,0.004946365,4.570745,0.0147758983075619
4253878.502016,2,0.004963228,4.569487,0.0168620608747005
4253878.503008,2,0.004980153,4.572004,0.0169258564710617
4253878.504032,2,0.004995158,4.569487,0.01500453799963
4253878.505024,2,0.005006514,4.573263,0.0113560818135738
4253878.506016,2,0.005012846,4.572004,0.00633159652352333
4253878.507008,2,0.005013324,4.569487,0.000478234142065048
4253878.508032,2,0.005007415,4.57578,-0.00590924173593521
4253878.509024,2,0.00499453,4.574522,-0.0128843821585178
4253878.510016,2,0.004974905,4.569487,-0.0196248292922974
4253878.511008,2,0.00494943,4.573263,-0.0254758633673191
4253878.512032,2,0.004918183,4.570745,-0.0312463380396366
4253878.513024,2,0.004880609,4.568228,-0.0375746749341488
4253878.514016,2,0.00483588,4.572004,-0.0447286292910576
4253878.515008,2,0.004782603,4.568228,-0.0532767735421658
4253878.516032,2,0.004719294,4.573263,-0.063309445977211
4253878.517024,2,0.004644822,4.577039,-0.0744713470339775
4253878.518016,2,0.004559153,4.573263,-0.085669569671154
4253878.519008,2,0.004463916,4.577039,-0.0952365808188915
4253878.520032,2,0.004361415,4.573263,-0.10250136256218
4253878.521024,2,0.004253809,4.573263,-0.107605941593647
4253878.522016,2,0.004142796,4.573263,-0.111013185232878
4253878.523008,2,0.004029313,4.572004,-0.113483052700758
4253878.524032,2,0.003913807,4.573263,-0.115505419671535
4253878.525024,2,0.003796489,4.573263,-0.117318006232381
4253878.526016,2,0.003677563,4.572004,-0.118926167488098
4253878.527008,2,0.003557338,4.57578,-0.120224663987756
4253878.528032,2,0.00343622,4.57578,-0.121118035167456
4253878.529024,2,0.003315245,4.572004,-0.120975775644183
4253878.530016,2,0.00319592,4.573263,-0.119324075058103
4253878.531008,2,0.003079107,4.573263,-0.11681392788887
4253878.531712,2,0.002964947,4.573263,-0.11415989138186
4253878.532032,2,0.002964947,4.572004,-0.11415989138186
4253878.533024,2,0.002853465,4.572004,-0.111482106149197
4253878.534016,2,0.002744463,4.570745,-0.109001295641065
4253878.535008,2,0.002637325,4.570745,-0.10713841766119
4253878.536032,2,0.002531043,4.574522,-0.106282299384475
4253878.537024,2,0.002424686,4.573263,-0.106356805190444
4253878.538016,2,0.002318157,4.572004,-0.106528634205461
4253878.539008,2,0.002211916,4.569487,-0.106241554021835
4253878.540032,2,0.002105848,4.57578,-0.106067396700382
4253878.541024,2,0.001999313,4.569487,-0.10653561912477
4253878.542016,2,0.001892045,4.568228,-0.107267173007131
4253878.543008,2,0.001783484,4.569487,-0.108560896478593
4253878.544032,2,0.001671815,4.577039,-0.11166965123266
4253878.545024,2,0.001555476,4.573263,-0.11633918620646
4253878.546016,2,0.001434884,4.572004,-0.120591255836189
4253878.547008,2,0.001311423,4.572004,-0.123461592011154
4253878.548032,2,0.001185735,4.573263,-0.125688267871737
4253878.549024,2,0.001057887,4.572004,-0.127847772091627
4253878.550016,2,0.0009280622,4.574522,-0.129824504256248
4253878.551008,2,0.00079666,4.574522,-0.131402222905308
4253878.552032,2,0.0006644953,4.577039,-0.132164685055614
4253878.553024,2,0.0005330933,4.573263,-0.131402048282325
4253878.554016,2,0.0004044157,4.57578,-0.12867760960944
4253878.555008,2,0.0002801727,4.574522,-0.124243029858917
4253878.556032,2,0.0001617273,4.579557,-0.118445328553207
4253878.557024,2,5.076846E-05,4.574522,-0.110958859295351
4253878.558016,2,-5.039233E-05,4.573263,-0.101160792837618
4253878.559008,2,-0.0001398499,4.569487,-0.0894575277925469
4253878.560032,2,-0.0002173845,4.57578,-0.0775346125010401
4253878.561024,2,-0.000284015,4.577039,-0.066630556830205
4253878.562016,2,-0.000340061,4.572004,-0.056046003010124
4253878.563008,2,-0.0003846503,4.577039,-0.0445893092546612
4253878.564032,2,-0.000417003,4.573263,-0.0323526619467884
4253878.565024,2,-0.0004366443,4.57578,-0.0196413311641663
4253878.565056,2,-0.000443059,4.57578,-0.00641471706330776
4253878.566016,2,-0.000443059,4.573263,-0.00641471706330776
4253878.567008,2,-0.0004359134,4.572004,0.00714565976522863
4253878.568032,2,-0.0004153693,4.568228,0.0205440737772733
4253878.569024,2,-0.0003827001,4.572004,0.0326691661030054
4253878.570016,2,-0.0003403156,4.573263,0.0423845194745809
4253878.571008,2,-0.000290479,4.572004,0.0498366716783494
4253878.572032,2,-0.0002344433,4.572004,0.0560356711503118
4253878.573024,2,-0.0001730646,4.572004,0.0613786396570504
4253878.574016,2,-0.0001073718,4.57578,0.0656928168609738
4253878.575008,2,-3.811679E-05,4.569487,0.0692550383973867
4253878.576032,2,3.442425E-05,4.573263,0.0725410391169135
4253878.577024,2,0.0001096569,4.573263,0.0752326050132979
4253878.578016,2,0.0001866929,4.573263,0.0770360275055282
4253878.579008,2,0.000265134,4.573263,0.0784411531640217
4253878.580032,2,0.0003449288,4.570745,0.0797947577666491
4253878.581024,2,0.0004258044,4.570745,0.0808756158221513
4253878.582016,2,0.0005068494,4.574522,0.08104502921924
